repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
numpy/numpy,30118,CI: disable flaky ubuntu UBsan CI job,ngoldbaum,closed,True,"To help with #30115

I don't think this will completely fix the flakyness but it should help by disabling an expensive CI job and by tweaking the remaining job.",2025-10-31 15:11:16+00:00,2025-11-02 09:13:31+00:00,2025-11-02 09:13:31+00:00,4,43,1,4,2,3
numpy/numpy,30114,"BUG, TYP: ``ndarray`` method runtime signatures",jorenham,closed,True,"Same story as #30104, but for ``ndarray`` this time.

This fixes a `ValueError` from being raised when using `inspect.signature` on the `ndarray` methods. 
The typing stubs changes are needed because stubtest is now able to ""see"" the actual signatures, which was causing several errors (related to pos-only parameters mostly).

This also adds a (very minimal) docstring for `ndarray.dot`, which was apparently missing (see the rendered docs from [before](https://numpy.org/devdocs/reference/generated/numpy.ndarray.dot.html) and [after](https://output.circle-artifacts.com/output/job/742a3ba6-4e81-4f2d-9221-081994e6f1ba/artifacts/0/doc/build/html/reference/generated/numpy.ndarray.dot.html))",2025-10-31 03:59:03+00:00,2025-11-01 18:29:16+00:00,2025-11-01 18:29:15+00:00,361,128,4,2,1,2
numpy/numpy,30111,DOC: Add a plot to the 'unwrap' docstring.,WarrenWeckesser,closed,True,"I recently implemented [unwrap](https://github.com/WarrenWeckesser/ufunclab?tab=readme-ov-file#unwrap) as a gufunc in [ufunclab](https://github.com/WarrenWeckesser/ufunclab), and I thought the visualization that I used in an example there would be a good addition to the docstring of `numpy.unwrap`.",2025-10-31 03:06:31+00:00,2025-10-31 09:03:52+00:00,2025-10-31 09:03:52+00:00,18,0,1,1,1,0
numpy/numpy,30108,TYP: shape-type-aware ``swapaxes``,jorenham,closed,True,"Where ""shape-type"" means the type of `ndarray.shape` attribute, i.e. a tuple of integers types (not literals).

This also makes the `axis1` and `axis2` params positional only, because unlike what the docstring suggests, that's what they are:

```pycon
>>> import numpy as np
>>> np.eye(3).swapaxes(axis1=1, axis2=0)
Traceback (most recent call last):
  File ""<python-input-1>"", line 1, in <module>
    np.eye(3).swapaxes(axis1=1, axis2=0)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
TypeError: ndarray.swapaxes() takes no keyword arguments
```",2025-10-31 00:24:05+00:00,2025-10-31 16:18:40+00:00,2025-10-31 16:18:40+00:00,38,46,5,1,1,0
numpy/numpy,30106,MAINT: Bump github/codeql-action from 4.31.0 to 4.31.2,dependabot[bot],closed,True,"Bumps [github/codeql-action](https://github.com/github/codeql-action) from 4.31.0 to 4.31.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/releases"">github/codeql-action's releases</a>.</em></p>
<blockquote>
<h2>v4.31.2</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>4.31.2 - 30 Oct 2025</h2>
<p>No user facing changes.</p>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v4.31.2/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
<h2>v4.31.1</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>4.31.1 - 30 Oct 2025</h2>
<ul>
<li>The <code>add-snippets</code> input has been removed from the <code>analyze</code> action. This input has been deprecated since CodeQL Action 3.26.4 in August 2024 when this removal was announced.</li>
</ul>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v4.31.1/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/blob/main/CHANGELOG.md"">github/codeql-action's changelog</a>.</em></p>
<blockquote>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>[UNRELEASED]</h2>
<p>No user facing changes.</p>
<h2>4.31.2 - 30 Oct 2025</h2>
<p>No user facing changes.</p>
<h2>4.31.1 - 30 Oct 2025</h2>
<ul>
<li>The <code>add-snippets</code> input has been removed from the <code>analyze</code> action. This input has been deprecated since CodeQL Action 3.26.4 in August 2024 when this removal was announced.</li>
</ul>
<h2>4.31.0 - 24 Oct 2025</h2>
<ul>
<li>Bump minimum CodeQL bundle version to 2.17.6. <a href=""https://redirect.github.com/github/codeql-action/pull/3223"">#3223</a></li>
<li>When SARIF files are uploaded by the <code>analyze</code> or <code>upload-sarif</code> actions, the CodeQL Action automatically performs post-processing steps to prepare the data for the upload. Previously, these post-processing steps were only performed before an upload took place. We are now changing this so that the post-processing steps will always be performed, even when the SARIF files are not uploaded. This does not change anything for the <code>upload-sarif</code> action. For <code>analyze</code>, this may affect Advanced Setup for CodeQL users who specify a value other than <code>always</code> for the <code>upload</code> input. <a href=""https://redirect.github.com/github/codeql-action/pull/3222"">#3222</a></li>
</ul>
<h2>4.30.9 - 17 Oct 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.3. <a href=""https://redirect.github.com/github/codeql-action/pull/3205"">#3205</a></li>
<li>Experimental: A new <code>setup-codeql</code> action has been added which is similar to <code>init</code>, except it only installs the CodeQL CLI and does not initialize a database. Do not use this in production as it is part of an internal experiment and subject to change at any time. <a href=""https://redirect.github.com/github/codeql-action/pull/3204"">#3204</a></li>
</ul>
<h2>4.30.8 - 10 Oct 2025</h2>
<p>No user facing changes.</p>
<h2>4.30.7 - 06 Oct 2025</h2>
<ul>
<li>[v4+ only] The CodeQL Action now runs on Node.js v24. <a href=""https://redirect.github.com/github/codeql-action/pull/3169"">#3169</a></li>
</ul>
<h2>3.30.6 - 02 Oct 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.2. <a href=""https://redirect.github.com/github/codeql-action/pull/3168"">#3168</a></li>
</ul>
<h2>3.30.5 - 26 Sep 2025</h2>
<ul>
<li>We fixed a bug that was introduced in <code>3.30.4</code> with <code>upload-sarif</code> which resulted in files without a <code>.sarif</code> extension not getting uploaded. <a href=""https://redirect.github.com/github/codeql-action/pull/3160"">#3160</a></li>
</ul>
<h2>3.30.4 - 25 Sep 2025</h2>
<ul>
<li>We have improved the CodeQL Action's ability to validate that the workflow it is used in does not use different versions of the CodeQL Action for different workflow steps. Mixing different versions of the CodeQL Action in the same workflow is unsupported and can lead to unpredictable results. A warning will now be emitted from the <code>codeql-action/init</code> step if different versions of the CodeQL Action are detected in the workflow file. Additionally, an error will now be thrown by the other CodeQL Action steps if they load a configuration file that was generated by a different version of the <code>codeql-action/init</code> step. <a href=""https://redirect.github.com/github/codeql-action/pull/3099"">#3099</a> and <a href=""https://redirect.github.com/github/codeql-action/pull/3100"">#3100</a></li>
<li>We added support for reducing the size of dependency caches for Java analyses, which will reduce cache usage and speed up workflows. This will be enabled automatically at a later time. <a href=""https://redirect.github.com/github/codeql-action/pull/3107"">#3107</a></li>
<li>You can now run the latest CodeQL nightly bundle by passing <code>tools: nightly</code> to the <code>init</code> action. In general, the nightly bundle is unstable and we only recommend running it when directed by GitHub staff. <a href=""https://redirect.github.com/github/codeql-action/pull/3130"">#3130</a></li>
<li>Update default CodeQL bundle version to 2.23.1. <a href=""https://redirect.github.com/github/codeql-action/pull/3118"">#3118</a></li>
</ul>
<h2>3.30.3 - 10 Sep 2025</h2>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/github/codeql-action/commit/0499de31b99561a6d14a36a5f662c2a54f91beee""><code>0499de3</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3261"">#3261</a> from github/henrymercer/setup-python</li>
<li><a href=""https://github.com/github/codeql-action/commit/3b96745d2bb2af9f01a0c9a19f4ffd034ae37879""><code>3b96745</code></a> Set up Python in mergeback workflow</li>
<li><a href=""https://github.com/github/codeql-action/commit/8a06050a8c0348fb4738f28e0cfbb6727cf054ce""><code>8a06050</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3259"">#3259</a> from github/update-v4.31.2-9576b5cbe</li>
<li><a href=""https://github.com/github/codeql-action/commit/752a642cb25304f2aaae33cfcc3911673bf65aca""><code>752a642</code></a> Update changelog for v4.31.2</li>
<li><a href=""https://github.com/github/codeql-action/commit/9576b5cbe818ddefe4e1b444017536fe40b9ab2d""><code>9576b5c</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3258"">#3258</a> from github/mbg/enablement-errors/case-insensitive</li>
<li><a href=""https://github.com/github/codeql-action/commit/cc8843728c8296d35175b82c7f1bb3748290764a""><code>cc88437</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3257"">#3257</a> from github/henrymercer/ubuntu-slim</li>
<li><a href=""https://github.com/github/codeql-action/commit/f0e9bf07f44488f7e3adf5ff01d04e6392b60b3b""><code>f0e9bf0</code></a> Make <code>isEnablementError</code> case-insensitive</li>
<li><a href=""https://github.com/github/codeql-action/commit/2a3599c52055e7a5443d3fef8981a4d543586dde""><code>2a3599c</code></a> Run lightweight workflows on <code>ubuntu-slim</code></li>
<li><a href=""https://github.com/github/codeql-action/commit/514ff4d116ef04d9ffc8adb3da5abb07961cb990""><code>514ff4d</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3256"">#3256</a> from github/henrymercer/resolve-bad-merge</li>
<li><a href=""https://github.com/github/codeql-action/commit/aab1c2f9318aa4b88e7532de10fe02ac860d5ab8""><code>aab1c2f</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3253"">#3253</a> from github/mergeback/v4.31.1-to-main-5fe9434c</li>
<li>Additional commits viewable in <a href=""https://github.com/github/codeql-action/compare/4e94bd11f71e507f7f87df81788dff88d1dacbfb...0499de31b99561a6d14a36a5f662c2a54f91beee"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=github/codeql-action&package-manager=github_actions&previous-version=4.31.0&new-version=4.31.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",2025-10-30 17:07:03+00:00,2025-10-30 19:00:34+00:00,2025-10-30 19:00:34+00:00,4,4,2,1,0,0
numpy/numpy,30104,"BUG, TYP: ufunc method signatures",jorenham,closed,True,"closes #30095

Because stubtest is now able to pick up on the `ufunc` method signatures, this required updating the stubs accordingly. The ufunc stubs are pretty messy as you can see, so it took a bit of effort to get it all aligned.",2025-10-30 14:55:31+00:00,2025-10-31 16:16:57+00:00,2025-10-31 16:16:57+00:00,356,274,7,2,6,18
numpy/numpy,30101,TST: Add thread-safe testing guidelines,bwhitt7,closed,True,"<!--         ----------------------------------------------------------------
                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!
                ----------------------------------------------------------------

*  FORMAT IT RIGHT:
      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message

*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:
      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion

*  HIT ALL THE GUIDELINES:
      https://numpy.org/devdocs/dev/index.html#guidelines

*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:
      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed
-->
With the addition of [pytest-run-parallel](https://github.com/Quansight-Labs/pytest-run-parallel) to the NumPy CI, any new tests that get added will need to be thread-safe to ensure they pass. To help out, I tried adding some tips on writing thread-safe tests to the NumPy docs' testing guidelines. I also modified the sections that talk about setup/teardown methods and random data to reflect thread-safe practices.",2025-10-30 09:39:11+00:00,2025-10-30 17:27:27+00:00,2025-10-30 17:27:27+00:00,71,26,1,3,1,2
numpy/numpy,30100,BLD: use blobless checkout on CircleCI,mattip,closed,True,CirrusCI added an [option to use blobless checkout](https://circleci.com/changelog/introducing-a-faster-checkout-option). This will become the default on Nov 3. Let's proactively make sure we can use it. ,2025-10-30 05:48:31+00:00,2025-10-30 12:58:15+00:00,2025-10-30 12:58:14+00:00,4,2,1,1,2,0
numpy/numpy,30099,"BUG, TYP: Fix ``ma.core._convert2ma`` function signatures",jorenham,closed,True,"This addresses the same issue as #30091, but for `numpy.ma.core._convert2ma`.",2025-10-30 05:35:22+00:00,2025-10-31 16:14:18+00:00,2025-10-31 16:14:18+00:00,596,86,4,11,1,1
numpy/numpy,30097,CI: Update ARM job (armhf_test) to use Ubuntu 24.04,riku-sakamoto,closed,True,"Closes #30086 

* Update the image used for the armhf_test CI job to one based on Ubuntu 24.04. (`ubuntu-24.04-arm`)
* Use a virtual environment to comply with [PEP 668](https://peps.python.org/pep-0668/), which is automatically enforced on Ubuntu 24.04.

Notes:

One job running on the `ubuntu:24.04-arm` runner was abruptly canceled. Here is the log for reference: 
* https://github.com/numpy/numpy/actions/runs/18915094882/job/53996862849

Similar issues were reported about nine months ago.
* https://github.com/orgs/community/discussions/148648#discussioncomment-12080023

I have encountered this issue only once after making this change.
If it continues to occur, we may need to consider reverting to `ubuntu-22.04-arm`.
",2025-10-29 15:33:39+00:00,2025-10-30 05:37:00+00:00,2025-10-30 05:37:00+00:00,10,7,1,1,5,0
